tipo,url,entity_id
jogadores,https://www.ogol.com.br/jogador/raul-marcel/387113,464
jogadores,https://www.ogol.com.br/jogador/manoel-costa/15148,695
jogadores,https://www.ogol.com.br/jogador/walter-da-silva/409041,1296
jogadores,https://www.ogol.com.br/jogador/xavier/725711,1200
jogadores,https://www.ogol.com.br/jogador/hertz-alcantara/15188,517
jogadores,https://www.ogol.com.br/jogador/tota/801236,1297
jogadores,https://www.ogol.com.br/jogador/wellington-santana/768697,957
jogadores,https://www.ogol.com.br/jogador/julinho/786768,1128
jogadores,https://www.ogol.com.br/jogador/elcio/536898,274
jogadores,https://www.ogol.com.br/jogador/da-costa/564043,1298
jogadores,https://www.ogol.com.br/jogador/eliseu/801232,1299
jogadores,https://www.ogol.com.br/jogador/noroel/801111,1143
jogadores,https://www.ogol.com.br/jogador/artur/801231,1300
jogadores,https://www.ogol.com.br/jogador/baiano/796630,1016
jogadores,https://www.ogol.com.br/jogador/borille/801220,1081
jogadores,https://www.ogol.com.br/jogador/ademir/801230,1301
jogadores,https://www.ogol.com.br/jogador/paulo-siri/780757,1302
jogadores,https://www.ogol.com.br/jogador/ademir/801078,615
jogadores,https://www.ogol.com.br/jogador/bie/652015,871
jogadores,https://www.ogol.com.br/jogador/djalma-duarte/801202,1303
jogadores,https://www.ogol.com.br/jogador/nilton-braga/795240,1304
jogadores,https://www.ogol.com.br/jogador/marcal/501505,13
jogadores,https://www.ogol.com.br/jogador/ze-roberto/637177,1055
jogadores,https://www.ogol.com.br/jogador/miguel/439984,801
jogadores,https://www.ogol.com.br/jogador/paulo-mauricio/421247,664
jogadores,https://www.ogol.com.br/jogador/beto/798238,1038
jogadores,https://www.ogol.com.br/jogador/carlos-roberto/595003,900
jogadores,https://www.ogol.com.br/jogador/darcy/411126,1305
jogadores,https://www.ogol.com.br/jogador/wilson-quiqueto/349429,1306
jogadores,https://www.ogol.com.br/jogador/turcao/349170,15
jogadores,https://www.ogol.com.br/jogador/joao-almeida/387115,470
jogadores,https://www.ogol.com.br/jogador/joao-carlos/492712,726
jogadores,https://www.ogol.com.br/jogador/neto/289105,1307
jogadores,https://www.ogol.com.br/jogador/brando/800925,1066
jogadores,https://www.ogol.com.br/jogador/careca/434703,361
jogadores,https://www.ogol.com.br/jogador/sanches/429998,1308
jogadores,https://www.ogol.com.br/jogador/vitor/801013,1203
jogadores,https://www.ogol.com.br/jogador/fio/436299,1309
jogadores,https://www.ogol.com.br/jogador/roberto-batata/443087,249
jogadores,https://www.ogol.com.br/jogador/romeu-cambalhota/200794,276
jogadores,https://www.ogol.com.br/jogador/anto-770-nio-carlos/800917,976
jogadores,https://www.ogol.com.br/jogador/adeildo/641747,1310
jogadores,https://www.ogol.com.br/jogador/nelson/411032,1311
jogadores,https://www.ogol.com.br/jogador/gojoba/386942,970
jogadores,https://www.ogol.com.br/jogador/baldochi/26664,88
jogadores,https://www.ogol.com.br/jogador/noel/801227,1126
jogadores,https://www.ogol.com.br/jogador/oldair/200469,28
jogadores,https://www.ogol.com.br/jogador/tiao/200472,35
jogadores,https://www.ogol.com.br/jogador/julinho/582937,1312
jogadores,https://www.ogol.com.br/jogador/ademir/409036,11
jogadores,https://www.ogol.com.br/jogador/mareco/799670,273
jogadores,https://www.ogol.com.br/jogador/jorge-gaucho/801262,1134
jogadores,https://www.ogol.com.br/jogador/evangelista/801033,738
jogadores,https://www.ogol.com.br/jogador/washington/801238,1313
jogadores,https://www.ogol.com.br/jogador/pinduca/800350,1091
jogadores,https://www.ogol.com.br/jogador/a-769-lvaro-/801009,1074
jogadores,https://www.ogol.com.br/jogador/mauro/801216,1314
jogadores,https://www.ogol.com.br/jogador/edmir/796562,1315
jogadores,https://www.ogol.com.br/jogador/jose-geraldo/800873,1186
jogadores,https://www.ogol.com.br/jogador/ricardo/415517,645
jogadores,https://www.ogol.com.br/jogador/joaozinho/119672,1084
jogadores,https://www.ogol.com.br/jogador/silva/491460,1316
jogadores,https://www.ogol.com.br/jogador/luiz-alberto/778587,1317
jogadores,https://www.ogol.com.br/jogador/pinga/410152,903
jogadores,https://www.ogol.com.br/jogador/carlos-roberto/800320,1054
jogadores,https://www.ogol.com.br/jogador/joao-marcos/229022,1318
jogadores,https://www.ogol.com.br/jogador/afranio/420844,1319
jogadores,https://www.ogol.com.br/jogador/clayton/787978,929
